,Name,R1toR2,R2toR3,R3toR4,R4toR5,R5toR6,R6toR7,R7toR8,R8toR9,R9toR10
freqtrade,15.51,0.0,-11.24,4.04,-0.2,-4.46,-8.78,0.0,0.0
frida,0.0,-22.75,17.89,0.0,0.0,0.0,0.0,0.0,0.0
frigate,-3.45,0.0,-0.26,0.0,4.26,0.0,-0.24,0.0,0.87
fuzzywuzzy,0.0,0.12,-0.04,1.69,-0.29,0.0,0.0,-5.59,0.0
gallery-dl,0.0,-4.71,-0.6,-0.31,-0.53,-1.73,2.28,-1.73,0.34
gef,0.0,0.0,0.0,0.0,0.0,-22.66,-5.89,2.06,-2.6
gensim,0.0,0.0,0.58,-0.49,2.16,-0.51,0.31,0.0,0.63
gevent,0.0,0.29,0.08,-3.65,0.43,3.46,-0.35,0.35,0.42
GitGutter,-3.68,0.0,-3.91,-0.05,0.0,0.0,0.0,0.0,3.94
glances,0.0,0.0,-0.53,0.0,-1.07,0.38,0.0,1.23,0.72
gluon-cv,-4.45,-5.21,-1.46,-1.49,-1.48,0.26,0.66,0.0,0.51
google-api-python-client,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
google-cloud-python,1.15,1.41,1.08,-0.1,5.99,-5.43,-5.23,0.81,10.95
googler,3938.98,-19.81,-7.23,-2.27,0.0,-0.35,-3.67,-3.68,-10.23
graphene,0.0,0.0,0.0,1.19,-1.18,5.83,34.35,0.0,0.0
great_expectations,0.0,8.52,0.0,2.76,-1.34,0.0,0.94,-9.78,0.0
grr,-0.51,-0.28,-0.13,-0.6,0.0,-0.02,-1.99,-1.56,0.07
gspread,0.0,0.0,0.0,5.24,0.0,0.0,0.15,0.0,0.0
guake,4.35,-0.62,0.0,0.0,0.0,-0.76,0.0,-0.74,0.0
gunicorn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gym,-2.51,-1.81,-2.64,-5.08,-1.85,-1.23,-1.27,-0.29,-0.47
HanLP,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
haystack,-4.33,-6.04,-0.51,-3.54,0.0,-1.17,5.54,1.26,3.2
healthchecks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hitomi-Downloader,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
horovod,-1.44,-0.33,0.0,0.0,0.0,-0.55,0.44,0.0,-0.22
hosts,-100.0,4799.38,-0.0,-0.0,-0.0,-0.0,0.18,0.0,0.0
http-prompt,-5.04,0.0,0.0,0.88,1.07,0.0,-1.06,-8.66,7.57
httpie,-6.29,6.83,0.0,-10.67,-3.0,0.0,2.99,0.0,2.46
httpx,0.4,2.3,-1.62,-12.89,2.63,0.0,0.0,0.0,0.0
Hub,0.0,0.0,0.0,-0.32,-2.51,15.65,-0.43,-2.84,3.37
huey,0.0,1.33,0.0,-2.16,12.19,0.0,0.0,0.0,0.0
hug,-1.86,1.9,0.0,2.98,-0.0,-0.0,5.33,0.0,0.0
hummingbot,-2.64,0.0,-0.24,2.37,5.82,-0.15,0.0,-0.85,0.0
hy,4.39,0.0,-2.05,-6.31,4.03,0.0,0.0,0.0,0.0
hydra,-2.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hypothesis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
igbot,-3.65,-0.36,-4.93,-1.59,34.29,-19.84,0.0,51.35,0.0
ignite,-7.32,7.11,-12.97,-2.35,-0.9,-3.36,-3.27,-0.55,-2.02
ImageAI,5.19,0.0,0.0,1.93,4.42,0.0,0.73,0.09,5.47
imbalanced-learn,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,0.04,0.0
impacket,-0.94,10.54,-10.61,-1.47,-4.51,-19.58,-1.19,-1.5,0.74
instagram-scraper,0.0,-1.63,-17.13,-1.48,0.0,3.28,0.0,0.0,0.0
instaloader,-10.16,218.25,-10.96,0.11,-0.64,-4.54,-11.98,3.73,-5.73
inter,5.55,7.83,0.0,0.0,-0.67,13.85,-11.58,13.09,-0.43
isort,0.0,0.0,-2.57,-2.56,-0.0,-0.0,-0.0,-0.0,-0.0
isso,0.0,0.0,-0.22,-0.82,4.51,9.1,-0.42,0.0,1.48
ItChat,-7.0,-0.5,6.42,0.0,0.0,0.0,0.0,0.0,1.21
jax,-2.58,0.95,0.0,-0.16,7.64,0.03,0.0,2.03,-2.05
jina,-6.97,1.35,1.71,4.64,6.56,0.08,0.0,0.0,0.0
jinja,0.0,0.0,0.0,6.86,0.0,0.0,0.0,-0.51,0.0
jrnl,0.0,-15.19,-0.62,0.0,4.21,0.0,0.0,0.0,0.0
jupytext,0.0,1.91,0.0,-1.14,0.86,-2.6,-1.83,-0.05,-0.42
kafka-python,8.86,-9.83,1.97,-1.89,-1.04,0.6,-0.6,-1.97,5.65
kedro,-0.22,0.1,0.47,-1.96,-0.2,0.3,0.0,0.21,-1.91
keras,0.0,-0.9,-0.03,-0.47,0.0,-0.31,-0.27,0.0,-0.18
kinto,0.0,0.0,27.13,-29.59,-1.2,-3.27,-0.49,-2.96,0.0
knowledge-repo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
kornia,-1.67,7.82,-0.93,-6.34,-1.23,-0.35,0.0,-0.49,-1.57
label-studio,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
labelme,-0.01,-1.13,3.01,0.0,0.0,-0.88,0.0,0.0,0.0
LaZagne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lbry-sdk,-1.08,-0.13,-1.56,0.0,0.0,2.34,0.0,0.0,-0.25
librosa,38.67,-30.51,1.41,54.94,-35.46,0.51,1.52,-1.49,0.0
localstack,0.0,0.0,-16.83,-14.14,0.0,0.06,0.0,-0.06,0.11
locust,4.64,19.75,0.43,-0.43,0.0,0.43,-16.85,20.26,0.85
loguru,-56.01,-2.51,0.0,-0.88,0.06,0.0,-2.9,59.25,-0.36
ludwig,-0.68,5.34,-1.92,-0.83,2.48,5.13,0.81,2.12,0.1
lutris,0.0,0.0,-0.58,0.88,-0.87,1.16,0.0,-1.24,-1.06
mackup,0.0,0.71,0.0,0.0,-1.33,0.0,0.03,0.0,-0.25
magenta,-0.25,-9.01,3.77,-0.51,4.3,0.0,-0.71,1.69,-1.63
mailinabox,-4.14,5.76,0.0,0.0,3.04,0.0,0.0,-2.95,0.0
maltrail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manim,51.68,0.02,-1.01,-0.98,-0.63,0.0,-0.74,-1.24,0.0
material-theme,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
MechanicalSoup,-8.55,0.0,-8.7,19.77,0.0,0.0,0.0,0.0,0.0
meson,1.89,1.62,-2.97,4.65,-0.59,11.03,-2.08,-3.97,16.89
metaflow,-0.38,0.0,0.0,-2.04,0.0,-0.08,0.0,-1.4,0.89
microk8s,-0.0,-8.19,-15.66,-0.86,-0.73,0.0,0.0,0.0,-2.3
microservices-demo,-3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mindsdb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mitmproxy,4.47,0.0,0.0,-13.4,1.49,0.54,-0.34,-6.11,0.0
mlflow,0.0,-2.03,-5.03,0.0,-2.13,0.0,-1.73,0.0,-1.27
mmdetection,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MMdnn,0.0,-6.63,2.94,-3.41,-0.62,3.44,0.0,0.0,0.0
models,-0.3,2.41,-1.46,0.0,1.56,0.1,-0.61,-6.41,0.48
modin,0.59,0.0,3.52,4.89,2.47,2.41,4.9,-3.66,0.0
monkey,0.77,0.13,3.92,6.8,9.59,30.27,0.0,0.0,0.0
mopidy,0.0,1.64,-0.0,-6.18,0.0,0.0,0.0,-21.86,0.0
moviepy,0.37,-0.07,-1.0,-0.9,1.12,0.0,0.0,-0.2,0.41
Movie_Data_Capture,0.0,-8.16,1.7,-0.15,0.3,-1.18,0.0,19.79,-1.75
mps-youtube,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
multi-v2ray,2.1,-2.29,0.0,-0.91,-0.24,1.16,0.0,0.0,0.0
